model_id,scenario_id,vintage_id,series_id,concept,unit,frequency,year,value,status,source_file,source_sheet,source_cell,method,data_status,source_value_type,reporting_role,parent_vintage_id,input_vintage_id,fr_ids,fr_id,error,coverage_scope,price_basis,unit_scale_unresolved,source_atom_id,caveat,primary_source_file,primary_source_sheet,primary_source_cell,transformation
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_4,Malların ixracı,mln USD,annual,2013,31776.362,source_input,8 vərəq.xlsx,2.4.1.13.-14.,D4,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_4,Malların ixracı,mln USD,annual,2014,28259.629,source_input,8 vərəq.xlsx,2.4.1.13.-14.,E4,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_4,Malların ixracı,mln USD,annual,2015,15586.052,source_input,8 vərəq.xlsx,2.4.1.13.-14.,F4,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_4,Malların ixracı,mln USD,annual,2016,13210.511,source_input,8 vərəq.xlsx,2.4.1.13.-14.,G4,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_4,Malların ixracı,mln USD,annual,2017,15152.059,source_input,8 vərəq.xlsx,2.4.1.13.-14.,H4,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_4,Malların ixracı,mln USD,annual,2018,20793.769,run_calculated,8 vərəq.xlsx,2.4.1.13.-14.,I4,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_4,Malların ixracı,mln USD,annual,2019,19868.261,run_calculated,8 vərəq.xlsx,2.4.1.13.-14.,J4,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_4,Malların ixracı,mln USD,annual,2020,12588.158000000001,run_calculated,8 vərəq.xlsx,2.4.1.13.-14.,K4,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_4,Malların ixracı,mln USD,annual,2021,21692.281,run_calculated,8 vərəq.xlsx,2.4.1.13.-14.,L4,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_4,Malların ixracı,mln USD,annual,2022,42206.69394229606,run_calculated,8 vərəq.xlsx,2.4.1.13.-14.,M4,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_4,Malların ixracı,mln USD,annual,2023,29202.113598587293,run_calculated,8 vərəq.xlsx,2.4.1.13.-14.,N4,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_4,Malların ixracı,mln USD,annual,2024,25992.028,run_calculated,8 vərəq.xlsx,2.4.1.13.-14.,O4,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_4,Malların ixracı,mln USD,annual,2025,22740.454245404082,run_calculated,8 vərəq.xlsx,2.4.1.13.-14.,P4,portable_original_workbook_formula;expected,original_formula_expected,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_4,Malların ixracı,mln USD,annual,2026,20367.477866417077,run_calculated,8 vərəq.xlsx,2.4.1.13.-14.,Q4,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_4,Malların ixracı,mln USD,annual,2027,19457.1668323814,run_calculated,8 vərəq.xlsx,2.4.1.13.-14.,R4,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_4,Malların ixracı,mln USD,annual,2028,19581.93355383778,run_calculated,8 vərəq.xlsx,2.4.1.13.-14.,S4,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_4,Malların ixracı,mln USD,annual,2029,20709.474553398155,run_calculated,8 vərəq.xlsx,2.4.1.13.-14.,T4,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_4,Malların ixracı,mln USD,annual,2030,20393.94662330805,run_calculated,8 vərəq.xlsx,2.4.1.13.-14.,U4,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_5,Neft və qaz,mln USD,annual,2013,30003.324,source_input,8 vərəq.xlsx,2.4.1.13.-14.,D5,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_5,Neft və qaz,mln USD,annual,2014,26627.285,source_input,8 vərəq.xlsx,2.4.1.13.-14.,E5,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_5,Neft və qaz,mln USD,annual,2015,14087.807,source_input,8 vərəq.xlsx,2.4.1.13.-14.,F5,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_5,Neft və qaz,mln USD,annual,2016,12050.387,source_input,8 vərəq.xlsx,2.4.1.13.-14.,G5,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_5,Neft və qaz,mln USD,annual,2017,13679.018,source_input,8 vərəq.xlsx,2.4.1.13.-14.,H5,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_5,Neft və qaz,mln USD,annual,2018,19176.026,run_calculated,8 vərəq.xlsx,2.4.1.13.-14.,I5,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_5,Neft və qaz,mln USD,annual,2019,18017.195,run_calculated,8 vərəq.xlsx,2.4.1.13.-14.,J5,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_5,Neft və qaz,mln USD,annual,2020,10817.262,run_calculated,8 vərəq.xlsx,2.4.1.13.-14.,K5,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_5,Neft və qaz,mln USD,annual,2021,19144.923,run_calculated,8 vərəq.xlsx,2.4.1.13.-14.,L5,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_13_-14_5,Neft və qaz,mln USD,annual,2022,39266.86374229605,run_calculated,8 vərəq.xlsx,2.4.1.13.-14.,M5,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR7"",""FR11"",""FR12""]",,,,,,,,,,,
