model_id,scenario_id,vintage_id,series_id,concept,unit,frequency,year,value,status,source_file,source_sheet,source_cell,method,data_status,source_value_type,reporting_role,parent_vintage_id,input_vintage_id,fr_ids,fr_id,error,coverage_scope,price_basis,unit_scale_unresolved,source_atom_id,caveat,primary_source_file,primary_source_sheet,primary_source_cell,transformation
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_4,ÜDM bazar qiymətləri ilə ,mln AZN,annual,2013,58182.0,source_input,8 vərəq.xlsx,2.4.1.1.,D4,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR1""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_4,ÜDM bazar qiymətləri ilə ,mln AZN,annual,2014,59014.1,source_input,8 vərəq.xlsx,2.4.1.1.,E4,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR1""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_4,ÜDM bazar qiymətləri ilə ,mln AZN,annual,2015,54379.9,source_input,8 vərəq.xlsx,2.4.1.1.,F4,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR1""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_4,ÜDM bazar qiymətləri ilə ,mln AZN,annual,2016,60425.2,source_input,8 vərəq.xlsx,2.4.1.1.,G4,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR1""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_4,ÜDM bazar qiymətləri ilə ,mln AZN,annual,2017,70337.82633,source_input,8 vərəq.xlsx,2.4.1.1.,H4,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR1""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_4,ÜDM bazar qiymətləri ilə ,mln AZN,annual,2018,80092.0,run_calculated,8 vərəq.xlsx,2.4.1.1.,I4,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR1""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_4,ÜDM bazar qiymətləri ilə ,mln AZN,annual,2019,81896.2,run_calculated,8 vərəq.xlsx,2.4.1.1.,J4,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR1""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_4,ÜDM bazar qiymətləri ilə ,mln AZN,annual,2020,72578.09999999999,run_calculated,8 vərəq.xlsx,2.4.1.1.,K4,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR1""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_4,ÜDM bazar qiymətləri ilə ,mln AZN,annual,2021,93203.20000000001,run_calculated,8 vərəq.xlsx,2.4.1.1.,L4,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR1""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_4,ÜDM bazar qiymətləri ilə ,mln AZN,annual,2022,133972.675,run_calculated,8 vərəq.xlsx,2.4.1.1.,M4,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR1""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_4,ÜDM bazar qiymətləri ilə ,mln AZN,annual,2023,123128.433,run_calculated,8 vərəq.xlsx,2.4.1.1.,N4,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR1""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_4,ÜDM bazar qiymətləri ilə ,mln AZN,annual,2024,126337.0099,run_calculated,8 vərəq.xlsx,2.4.1.1.,O4,portable_original_workbook_formula;historical_source,source_historical,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR1""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_4,ÜDM bazar qiymətləri ilə ,mln AZN,annual,2025,128134.2131721304,run_calculated,8 vərəq.xlsx,2.4.1.1.,P4,portable_original_workbook_formula;expected,original_formula_expected,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR1""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_4,ÜDM bazar qiymətləri ilə ,mln AZN,annual,2026,130056.06367326851,run_calculated,8 vərəq.xlsx,2.4.1.1.,Q4,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR1""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_4,ÜDM bazar qiymətləri ilə ,mln AZN,annual,2027,137422.8922262646,run_calculated,8 vərəq.xlsx,2.4.1.1.,R4,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR1""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_4,ÜDM bazar qiymətləri ilə ,mln AZN,annual,2028,146693.04799210196,run_calculated,8 vərəq.xlsx,2.4.1.1.,S4,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR1""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_4,ÜDM bazar qiymətləri ilə ,mln AZN,annual,2029,159372.34208143744,run_calculated,8 vərəq.xlsx,2.4.1.1.,T4,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR1""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_4,ÜDM bazar qiymətləri ilə ,mln AZN,annual,2030,168392.94528930067,run_calculated,8 vərəq.xlsx,2.4.1.1.,U4,portable_original_workbook_formula;forecast,original_formula_forecast,formula_calculated,statutory_template,ministry_supplied_original_2025_expected,,"[""FR1""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_5,real artım tempi ,%,annual,2013,5.907261405851683,source_input,8 vərəq.xlsx,2.4.1.1.,D5,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR1""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_5,real artım tempi ,%,annual,2014,2.8217373927302396,source_input,8 vərəq.xlsx,2.4.1.1.,E5,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR1""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_5,real artım tempi ,%,annual,2015,0.9031424158245591,source_input,8 vərəq.xlsx,2.4.1.1.,F5,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR1""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_5,real artım tempi ,%,annual,2016,-3.1333177200635514,source_input,8 vərəq.xlsx,2.4.1.1.,G5,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR1""]",,,,,,,,,,,
ministry_macro,baseline,ministry_supplied_original_2025_expected,statutory_2_4_1_1_5,real artım tempi ,%,annual,2017,0.17607220283086877,source_input,8 vərəq.xlsx,2.4.1.1.,H5,preserved_original_source_literal;historical_source,source_historical,original_literal,statutory_template,ministry_supplied_original_2025_expected,,"[""FR1""]",,,,,,,,,,,
